order_id,item_id,quantity,price
O03846,M0374,2,37.13
O03846,M0343,2,21.96
O03846,M0097,1,31.65
O03847,M0006,2,8.83
O03848,M0234,2,6.61
O03848,M0348,2,33.37
O03848,M0118,2,9.57
O03848,M0182,3,37.69
O03849,M0111,3,28.25
O03850,M0203,1,27.51
O03850,M0325,1,30.36
O03850,M0204,1,29.45
O03850,M0305,1,38.32
O03851,M0223,1,14.2
O03851,M0129,1,27.75
O03852,M0390,1,29.75
O03852,M0279,1,25.72
O03852,M0150,3,15.47
O03853,M0390,1,29.75
O03853,M0097,1,31.65
O03853,M0304,1,39.67
O03853,M0101,2,20.82
O03854,M0376,2,30.09
O03854,M0043,3,40.0
O03855,M0273,2,36.41
O03855,M0291,3,9.23
O03856,M0137,1,13.2
O03856,M0097,3,31.65
O03856,M0284,3,34.12
O03857,M0122,2,26.92
O03857,M0260,3,5.22
O03857,M0074,1,20.37
O03857,M0105,1,37.77
O03858,M0102,1,32.81
O03858,M0081,3,12.23
O03858,M0063,3,9.0
O03858,M0129,1,27.75
O03859,M0020,1,32.86
O03859,M0124,2,37.53
O03860,M0319,3,20.52
O03861,M0336,3,9.8
O03862,M0126,3,39.71
O03863,M0337,2,27.49
O03863,M0265,3,31.56
O03864,M0092,1,7.08
O03865,M0060,3,24.8
O03866,M0218,1,32.34
O03866,M0228,1,10.51
O03867,M0024,1,8.99
O03867,M0252,1,17.91
O03868,M0134,1,27.71
O03868,M0381,1,8.88
O03869,M0332,1,13.6
O03869,M0327,2,19.93
O03869,M0338,1,23.4
O03869,M0042,1,37.17
O03870,M0286,1,13.18
O03871,M0277,1,22.69
O03871,M0300,1,8.19
O03871,M0123,3,21.09
O03871,M0090,3,9.75
O03872,M0395,2,15.74
O03872,M0227,1,24.84
O03873,M0183,1,18.54
O03873,M0062,3,22.88
O03873,M0001,1,20.34
O03873,M0215,1,23.1
O03874,M0087,2,14.36
O03875,M0111,3,28.25
O03875,M0129,3,27.75
O03876,M0288,1,25.46
O03876,M0390,1,29.75
O03876,M0305,3,38.32
O03876,M0053,3,19.55
O03877,M0387,1,30.63
O03877,M0357,2,25.15
O03877,M0159,1,19.41
O03877,M0386,2,9.78
O03878,M0362,2,30.83
O03878,M0300,1,8.19
O03878,M0046,2,34.47
O03878,M0209,2,6.93
O03879,M0280,2,20.22
O03879,M0217,3,18.02
O03879,M0049,1,9.78
O03880,M0226,3,6.94
O03880,M0165,3,16.01
O03881,M0389,1,27.72
O03881,M0131,2,14.59
O03882,M0312,2,9.58
O03883,M0192,2,27.0
O03883,M0143,2,29.35
O03884,M0163,3,25.64
O03884,M0013,1,27.42
O03884,M0274,2,19.46
O03885,M0139,3,5.04
O03885,M0342,2,21.79
O03886,M0332,1,13.6
O03886,M0398,3,38.2
O03887,M0037,3,29.27
O03887,M0342,2,21.79
O03888,M0336,3,9.8
O03888,M0158,2,31.19
O03889,M0309,1,32.78
O03889,M0274,1,19.46
O03889,M0399,2,34.78
O03889,M0071,2,35.62
O03890,M0168,3,26.03
O03890,M0094,1,29.55
O03891,M0234,2,6.61
O03892,M0143,3,29.35
O03892,M0248,1,35.69
O03892,M0153,3,39.75
O03892,M0382,1,35.12
O03893,M0097,1,31.65
O03893,M0211,3,11.15
O03894,M0105,3,37.77
O03894,M0190,3,7.12
O03894,M0164,2,17.3
O03895,M0309,2,32.78
O03895,M0117,3,16.82
O03895,M0023,1,16.41
O03896,M0204,3,29.45
O03897,M0373,1,21.73
O03897,M0218,1,32.34
O03897,M0132,2,17.62
O03897,M0004,2,29.88
O03898,M0210,3,30.96
O03899,M0319,3,20.52
O03900,M0095,1,13.74
O03900,M0238,3,36.99
O03900,M0057,3,15.22
O03901,M0158,1,31.19
O03901,M0223,1,14.2
O03902,M0263,1,29.27
O03903,M0230,2,28.59
O03903,M0388,2,32.71
O03904,M0201,2,25.53
O03904,M0298,3,6.41
O03905,M0387,1,30.63
O03905,M0212,3,29.78
O03905,M0314,1,27.06
O03905,M0392,1,26.48
O03906,M0376,1,30.09
O03906,M0098,2,18.74
O03907,M0073,2,35.18
O03907,M0289,2,8.7
O03907,M0138,3,8.19
O03907,M0380,2,37.1
O03908,M0225,2,20.93
O03909,M0028,3,18.74
O03909,M0104,1,31.24
O03909,M0373,3,21.73
O03909,M0165,3,16.01
O03910,M0072,2,20.74
O03910,M0146,3,21.72
O03910,M0397,3,30.51
O03911,M0180,3,7.49
O03912,M0120,3,36.3
O03912,M0024,1,8.99
O03913,M0393,1,12.81
O03914,M0141,1,12.92
O03914,M0331,1,26.49
O03914,M0119,1,21.99
O03914,M0238,2,36.99
O03915,M0285,1,16.13
O03916,M0339,3,39.79
O03916,M0367,2,34.28
O03916,M0240,3,16.26
O03916,M0184,2,24.89
O03917,M0394,3,33.51
O03918,M0207,3,37.36
O03918,M0377,3,33.08
O03919,M0329,1,14.62
O03920,M0077,1,25.58
O03921,M0083,3,17.28
O03922,M0282,3,34.78
O03922,M0234,3,6.61
O03922,M0094,1,29.55
O03923,M0354,1,14.33
O03923,M0294,2,14.28
O03924,M0280,2,20.22
O03924,M0023,1,16.41
O03924,M0265,2,31.56
O03924,M0244,1,22.57
O03925,M0164,1,17.3
O03925,M0068,3,39.64
O03925,M0125,1,20.45
O03925,M0071,1,35.62
O03926,M0107,1,16.46
O03926,M0339,1,39.79
O03926,M0247,3,38.39
O03926,M0077,3,25.58
O03927,M0158,1,31.19
O03927,M0105,3,37.77
O03928,M0035,3,9.13
O03928,M0077,1,25.58
O03928,M0032,2,33.02
O03928,M0204,2,29.45
O03929,M0016,3,20.74
O03929,M0196,1,26.56
O03930,M0291,3,9.23
O03931,M0007,1,10.75
O03931,M0129,1,27.75
O03931,M0108,1,35.41
O03932,M0354,1,14.33
O03933,M0053,1,19.55
O03933,M0066,3,6.46
O03934,M0303,1,15.46
O03934,M0399,3,34.78
O03934,M0118,1,9.57
O03934,M0136,2,30.41
O03935,M0386,2,9.78
O03935,M0084,1,25.89
O03935,M0354,1,14.33
O03935,M0351,3,25.44
O03936,M0170,2,37.94
O03936,M0138,1,8.19
O03936,M0135,2,18.87
O03937,M0167,3,7.95
O03938,M0218,3,32.34
O03938,M0119,2,21.99
O03938,M0099,3,25.21
O03939,M0020,1,32.86
O03939,M0147,2,18.41
O03940,M0142,1,20.58
O03941,M0364,3,29.62
O03941,M0189,3,12.55
O03942,M0001,1,20.34
O03942,M0248,3,35.69
O03943,M0318,3,11.92
O03943,M0338,1,23.4
O03944,M0338,3,23.4
O03945,M0082,1,33.19
O03945,M0383,2,18.08
O03945,M0038,2,18.6
O03945,M0305,2,38.32
O03946,M0120,3,36.3
O03947,M0340,1,32.82
O03947,M0176,2,32.43
O03947,M0158,1,31.19
O03947,M0312,2,9.58
O03948,M0227,3,24.84
O03948,M0224,3,26.96
O03948,M0385,3,16.78
O03949,M0134,3,27.71
O03949,M0101,2,20.82
O03950,M0317,2,7.62
O03951,M0119,2,21.99
O03951,M0262,1,17.12
O03951,M0129,1,27.75
O03952,M0119,2,21.99
O03952,M0383,2,18.08
O03952,M0209,3,6.93
O03953,M0302,3,22.97
O03953,M0358,3,18.59
O03953,M0128,1,36.83
O03953,M0123,3,21.09
O03954,M0338,3,23.4
O03954,M0166,3,13.67
O03954,M0084,3,25.89
O03955,M0003,3,15.51
O03955,M0263,3,29.27
O03956,M0321,2,34.03
O03957,M0182,1,37.69
O03957,M0142,1,20.58
O03957,M0179,2,22.49
O03957,M0283,3,33.03
O03958,M0108,2,35.41
O03959,M0059,2,10.89
O03959,M0292,2,38.76
O03960,M0267,3,15.76
O03960,M0242,2,14.49
O03960,M0298,1,6.41
O03961,M0345,3,18.59
O03961,M0332,3,13.6
O03961,M0120,1,36.3
O03961,M0166,1,13.67
O03962,M0217,1,18.02
O03962,M0075,3,32.15
O03962,M0320,2,8.22
O03963,M0178,3,18.51
O03963,M0028,2,18.74
O03964,M0207,1,37.36
O03964,M0340,2,32.82
O03965,M0145,2,19.78
O03965,M0174,1,11.6
O03965,M0166,1,13.67
O03966,M0039,2,9.83
O03967,M0174,2,11.6
O03967,M0177,3,38.41
O03967,M0284,2,34.12
O03968,M0156,1,10.74
O03968,M0205,3,38.37
O03969,M0252,1,17.91
O03969,M0038,1,18.6
O03969,M0358,2,18.59
O03969,M0306,1,20.83
O03970,M0215,3,23.1
O03970,M0040,2,19.81
O03971,M0236,1,11.26
O03972,M0362,3,30.83
O03973,M0163,2,25.64
O03973,M0324,3,25.09
O03973,M0088,2,23.0
O03974,M0349,2,7.05
O03974,M0090,1,9.75
O03974,M0330,1,35.92
O03975,M0326,3,6.03
O03975,M0197,2,7.93
O03975,M0211,2,11.15
O03975,M0271,3,29.91
O03976,M0198,1,22.9
O03976,M0022,1,23.79
O03976,M0037,2,29.27
O03976,M0107,1,16.46
O03977,M0296,3,29.01
O03977,M0224,2,26.96
O03977,M0022,1,23.79
O03977,M0208,3,20.87
O03978,M0344,2,24.8
O03978,M0230,3,28.59
O03978,M0164,3,17.3
O03979,M0315,3,7.94
O03979,M0091,2,32.5
O03980,M0379,3,10.17
O03980,M0100,3,26.97
O03981,M0002,3,20.84
O03982,M0094,1,29.55
O03982,M0075,1,32.15
O03982,M0318,2,11.92
O03982,M0071,2,35.62
O03983,M0094,3,29.55
O03983,M0295,3,8.16
O03983,M0013,2,27.42
O03984,M0052,1,19.32
O03984,M0273,3,36.41
O03984,M0354,3,14.33
O03984,M0099,2,25.21
O03985,M0364,1,29.62
O03985,M0301,1,38.89
O03986,M0091,2,32.5
O03986,M0238,3,36.99
O03986,M0090,2,9.75
O03987,M0191,2,18.93
O03988,M0304,2,39.67
O03988,M0223,3,14.2
O03989,M0163,3,25.64
O03989,M0324,3,25.09
O03989,M0097,3,31.65
O03990,M0289,3,8.7
O03990,M0159,2,19.41
O03990,M0355,1,32.69
O03990,M0147,2,18.41
O03991,M0164,2,17.3
O03991,M0017,1,18.61
O03991,M0108,2,35.41
O03991,M0311,3,32.33
O03992,M0327,1,19.93
O03992,M0061,2,31.81
O03993,M0150,1,15.47
O03993,M0081,1,12.23
O03993,M0002,3,20.84
O03994,M0013,2,27.42
O03994,M0372,3,12.66
O03994,M0004,1,29.88
O03994,M0216,1,30.23
O03995,M0143,1,29.35
O03995,M0140,3,7.73
O03995,M0276,2,7.97
O03995,M0132,2,17.62
O03996,M0352,1,39.09
O03996,M0363,1,36.99
O03996,M0181,2,39.22
O03996,M0360,3,11.08
O03997,M0169,2,26.27
O03997,M0016,3,20.74
O03998,M0177,2,38.41
O03999,M0232,3,5.09
O03999,M0031,3,33.48
O04000,M0054,1,20.53
O04000,M0202,2,34.21
O04000,M0145,1,19.78
O04001,M0075,2,32.15
O04001,M0134,3,27.71
O04001,M0276,1,7.97
O04002,M0236,2,11.26
O04002,M0391,2,29.27
O04003,M0176,2,32.43
O04003,M0333,2,22.46
O04004,M0148,1,33.21
O04005,M0341,3,32.37
O04006,M0369,2,23.97
O04006,M0112,1,34.75
O04007,M0012,1,27.04
O04008,M0317,3,7.62
O04008,M0373,3,21.73
O04008,M0277,3,22.69
O04008,M0334,3,24.27
O04009,M0009,1,24.32
O04009,M0259,3,32.86
O04010,M0006,1,8.83
O04010,M0275,3,18.04
O04011,M0175,3,15.34
O04011,M0281,3,13.29
O04011,M0245,1,6.84
O04012,M0308,1,21.17
O04012,M0048,3,38.31
O04012,M0151,3,32.07
O04012,M0301,1,38.89
O04013,M0056,3,32.86
O04014,M0288,3,25.46
O04014,M0249,3,14.88
O04014,M0218,1,32.34
O04014,M0398,3,38.2
O04015,M0140,2,7.73
O04015,M0342,1,21.79
O04015,M0299,1,34.98
O04015,M0255,2,21.24
O04016,M0018,2,12.52
O04017,M0182,2,37.69
O04018,M0367,1,34.28
O04018,M0275,3,18.04
O04018,M0033,1,26.51
O04018,M0268,2,23.54
O04019,M0007,3,10.75
O04019,M0400,3,38.78
O04020,M0005,2,34.72
O04021,M0303,1,15.46
O04021,M0226,3,6.94
O04021,M0078,2,35.14
O04021,M0281,3,13.29
O04022,M0390,1,29.75
O04023,M0269,2,19.69
O04024,M0214,2,38.36
O04024,M0044,2,10.84
O04024,M0271,1,29.91
O04024,M0343,2,21.96
O04025,M0283,1,33.03
O04026,M0397,2,30.51
O04026,M0002,2,20.84
O04026,M0022,3,23.79
O04027,M0391,3,29.27
O04027,M0116,2,16.3
O04028,M0290,2,21.31
O04028,M0094,2,29.55
O04029,M0293,3,20.82
O04029,M0078,3,35.14
O04030,M0259,2,32.86
O04030,M0358,2,18.59
O04030,M0052,1,19.32
O04031,M0368,3,35.86
O04032,M0108,3,35.41
O04033,M0205,3,38.37
O04034,M0202,2,34.21
O04034,M0341,1,32.37
O04034,M0368,3,35.86
O04034,M0031,3,33.48
O04035,M0193,1,31.85
O04035,M0206,1,7.03
O04035,M0231,2,12.99
O04035,M0347,3,12.67
O04036,M0095,3,13.74
O04037,M0247,2,38.39
O04037,M0314,3,27.06
O04037,M0060,1,24.8
O04038,M0354,1,14.33
O04039,M0172,3,35.65
O04039,M0223,1,14.2
O04039,M0151,3,32.07
O04039,M0126,1,39.71
O04040,M0038,3,18.6
O04040,M0364,1,29.62
O04041,M0062,2,22.88
O04042,M0350,2,23.53
O04042,M0285,2,16.13
O04042,M0286,1,13.18
O04043,M0288,2,25.46
O04043,M0120,1,36.3
O04043,M0310,2,5.42
O04043,M0028,1,18.74
O04044,M0050,1,18.44
O04044,M0290,2,21.31
O04045,M0381,1,8.88
O04045,M0061,3,31.81
O04045,M0361,3,25.74
O04045,M0321,2,34.03
O04046,M0374,3,37.13
O04046,M0259,3,32.86
O04046,M0284,3,34.12
O04047,M0181,3,39.22
O04047,M0366,2,9.97
O04048,M0191,1,18.93
O04049,M0213,3,5.4
O04049,M0153,1,39.75
O04050,M0380,2,37.1
O04050,M0255,1,21.24
O04051,M0386,2,9.78
O04051,M0329,1,14.62
O04051,M0240,3,16.26
O04052,M0070,1,31.3
O04052,M0186,2,31.7
O04053,M0329,1,14.62
O04053,M0356,1,6.96
O04053,M0217,3,18.02
O04053,M0052,2,19.32
O04054,M0331,1,26.49
O04054,M0236,3,11.26
O04054,M0305,1,38.32
O04055,M0340,2,32.82
O04056,M0002,2,20.84
O04056,M0397,3,30.51
O04056,M0146,2,21.72
O04057,M0063,2,9.0
O04058,M0097,1,31.65
O04058,M0213,1,5.4
O04058,M0074,3,20.37
O04059,M0338,2,23.4
O04059,M0108,2,35.41
O04059,M0384,3,18.85
O04059,M0097,2,31.65
O04060,M0005,2,34.72
O04060,M0203,2,27.51
O04060,M0008,1,13.54
O04060,M0272,2,6.54
O04061,M0329,2,14.62
O04061,M0115,3,12.41
O04061,M0140,2,7.73
O04061,M0127,2,12.08
O04062,M0329,3,14.62
O04062,M0349,3,7.05
O04062,M0390,3,29.75
O04062,M0050,3,18.44
O04063,M0362,3,30.83
O04064,M0163,3,25.64
O04064,M0315,2,7.94
O04065,M0062,3,22.88
O04066,M0180,3,7.49
O04066,M0298,1,6.41
O04066,M0178,1,18.51
O04066,M0345,3,18.59
O04067,M0027,1,25.89
O04068,M0054,1,20.53
O04068,M0263,3,29.27
O04068,M0302,2,22.97
O04069,M0028,2,18.74
O04069,M0236,1,11.26
O04069,M0185,2,24.12
O04070,M0075,2,32.15
O04071,M0299,2,34.98
O04072,M0325,1,30.36
O04072,M0209,1,6.93
O04072,M0305,2,38.32
O04072,M0108,1,35.41
O04073,M0089,3,28.78
O04074,M0375,2,33.23
O04075,M0192,1,27.0
O04075,M0204,2,29.45
O04075,M0258,2,36.52
O04075,M0151,1,32.07
O04076,M0194,1,29.56
O04076,M0003,3,15.51
O04077,M0094,2,29.55
O04078,M0204,3,29.45
O04078,M0317,3,7.62
O04079,M0207,2,37.36
O04079,M0235,2,18.4
O04079,M0003,1,15.51
O04079,M0370,3,22.17
O04080,M0243,2,25.0
O04080,M0200,3,23.77
O04080,M0245,3,6.84
O04081,M0286,3,13.18
O04081,M0225,2,20.93
O04081,M0017,3,18.61
O04081,M0119,2,21.99
O04082,M0098,3,18.74
O04082,M0329,2,14.62
O04082,M0112,1,34.75
O04083,M0385,2,16.78
O04083,M0191,3,18.93
O04083,M0041,1,27.24
O04084,M0325,3,30.36
O04084,M0178,3,18.51
O04084,M0203,1,27.51
O04084,M0391,2,29.27
O04085,M0177,1,38.41
O04085,M0223,1,14.2
O04086,M0251,1,24.36
O04086,M0015,3,26.49
O04086,M0160,1,20.48
O04086,M0221,2,16.73
O04087,M0156,3,10.74
O04087,M0281,2,13.29
O04088,M0297,1,29.66
O04089,M0363,1,36.99
O04090,M0358,1,18.59
O04090,M0381,1,8.88
O04090,M0246,1,33.15
O04090,M0200,3,23.77
O04091,M0240,3,16.26
O04091,M0043,2,40.0
O04092,M0366,2,9.97
O04092,M0155,3,5.3
O04092,M0017,1,18.61
O04092,M0264,1,38.28
O04093,M0276,3,7.97
O04093,M0313,2,19.02
O04093,M0237,3,6.24
O04093,M0279,1,25.72
O04094,M0023,1,16.41
O04094,M0199,1,39.1
O04094,M0360,1,11.08
O04095,M0271,1,29.91
O04096,M0348,1,33.37
O04096,M0074,1,20.37
O04097,M0069,3,30.76
O04098,M0153,1,39.75
O04099,M0340,1,32.82
O04100,M0223,3,14.2
O04100,M0393,2,12.81
O04101,M0240,2,16.26
O04102,M0096,3,16.27
O04102,M0288,3,25.46
O04102,M0168,3,26.03
O04102,M0363,2,36.99
O04103,M0021,3,8.56
O04103,M0084,1,25.89
O04103,M0040,3,19.81
O04104,M0058,2,12.87
O04105,M0371,1,6.97
O04105,M0062,2,22.88
O04106,M0038,2,18.6
O04107,M0352,2,39.09
O04108,M0222,2,14.52
O04108,M0373,3,21.73
O04108,M0314,1,27.06
O04108,M0043,1,40.0
O04109,M0271,2,29.91
O04109,M0013,1,27.42
O04110,M0192,1,27.0
O04110,M0078,2,35.14
O04110,M0061,3,31.81
O04111,M0127,2,12.08
O04111,M0174,3,11.6
O04111,M0242,3,14.49
O04111,M0100,3,26.97
O04112,M0354,3,14.33
O04113,M0312,3,9.58
O04114,M0376,2,30.09
O04114,M0356,1,6.96
O04115,M0397,1,30.51
O04115,M0040,2,19.81
O04115,M0255,2,21.24
O04115,M0060,1,24.8
O04116,M0236,2,11.26
O04117,M0202,3,34.21
O04117,M0041,1,27.24
O04118,M0199,3,39.1
O04118,M0136,3,30.41
O04118,M0106,2,20.91
O04118,M0220,3,32.0
O04119,M0268,1,23.54
O04119,M0202,1,34.21
O04120,M0128,2,36.83
O04120,M0352,3,39.09
O04120,M0181,3,39.22
O04120,M0249,2,14.88
O04121,M0246,2,33.15
O04121,M0015,1,26.49
O04121,M0325,1,30.36
O04122,M0380,1,37.1
O04122,M0013,1,27.42
O04122,M0152,2,35.61
O04122,M0377,1,33.08
O04123,M0253,1,24.73
O04124,M0365,2,38.16
O04124,M0028,3,18.74
O04124,M0293,2,20.82
O04124,M0120,3,36.3
O04125,M0125,2,20.45
O04126,M0154,1,7.39
O04126,M0296,3,29.01
O04127,M0071,1,35.62
O04127,M0061,2,31.81
O04127,M0355,1,32.69
O04127,M0322,1,9.29
O04128,M0134,3,27.71
O04129,M0335,3,8.07
O04129,M0079,1,27.15
O04129,M0254,2,30.89
O04129,M0250,1,15.87
O04130,M0065,2,23.97
O04131,M0279,3,25.72
O04131,M0323,2,6.77
O04132,M0312,1,9.58
O04132,M0328,1,12.52
O04132,M0076,1,12.35
O04132,M0340,2,32.82
O04133,M0291,3,9.23
O04133,M0107,3,16.46
O04133,M0120,3,36.3
O04134,M0329,1,14.62
O04134,M0306,2,20.83
O04134,M0002,2,20.84
O04135,M0020,1,32.86
O04135,M0219,2,30.65
O04136,M0276,3,7.97
O04137,M0351,3,25.44
O04137,M0037,1,29.27
O04138,M0018,2,12.52
O04138,M0025,3,35.19
O04139,M0214,1,38.36
O04139,M0288,1,25.46
O04139,M0238,1,36.99
O04140,M0143,1,29.35
O04140,M0218,1,32.34
O04140,M0378,1,16.33
O04140,M0313,1,19.02
O04141,M0367,2,34.28
O04141,M0320,1,8.22
O04141,M0161,1,8.03
O04142,M0056,3,32.86
O04143,M0012,3,27.04
O04144,M0325,3,30.36
O04144,M0343,3,21.96
O04144,M0341,3,32.37
O04145,M0184,2,24.89
O04145,M0229,1,8.6
O04146,M0314,2,27.06
O04147,M0183,1,18.54
O04147,M0262,1,17.12
O04148,M0054,2,20.53
O04148,M0109,1,30.65
O04149,M0283,1,33.03
O04149,M0004,3,29.88
O04149,M0252,2,17.91
O04150,M0222,1,14.52
O04150,M0146,2,21.72
O04150,M0073,2,35.18
O04150,M0230,2,28.59
O04151,M0118,2,9.57
O04151,M0127,3,12.08
O04151,M0232,3,5.09
O04152,M0051,1,22.69
O04152,M0076,2,12.35
O04152,M0057,1,15.22
O04153,M0243,2,25.0
O04153,M0094,3,29.55
O04154,M0206,1,7.03
O04154,M0075,3,32.15
O04154,M0226,3,6.94
O04154,M0092,3,7.08
O04155,M0149,3,15.97
O04155,M0279,2,25.72
O04156,M0170,3,37.94
O04156,M0100,1,26.97
O04156,M0029,3,17.18
O04156,M0041,2,27.24
O04157,M0112,1,34.75
O04157,M0011,3,13.11
O04158,M0044,1,10.84
O04159,M0061,2,31.81
O04159,M0391,3,29.27
O04160,M0278,2,33.7
O04161,M0092,2,7.08
O04161,M0318,1,11.92
O04161,M0119,3,21.99
O04161,M0281,3,13.29
O04162,M0090,3,9.75
O04162,M0048,2,38.31
O04163,M0027,3,25.89
O04163,M0377,1,33.08
O04163,M0289,2,8.7
O04164,M0111,2,28.25
O04164,M0386,1,9.78
O04164,M0324,1,25.09
O04165,M0146,3,21.72
O04166,M0147,2,18.41
O04166,M0393,3,12.81
O04166,M0241,2,37.05
O04166,M0240,1,16.26
O04167,M0326,1,6.03
O04167,M0360,1,11.08
O04167,M0279,2,25.72
O04168,M0008,3,13.54
O04168,M0311,2,32.33
O04168,M0206,1,7.03
O04168,M0050,2,18.44
O04169,M0165,3,16.01
O04170,M0098,2,18.74
O04171,M0173,1,23.12
O04171,M0226,1,6.94
O04171,M0065,1,23.97
O04171,M0139,1,5.04
O04172,M0160,3,20.48
O04173,M0279,2,25.72
O04174,M0149,2,15.97
O04174,M0270,3,39.04
O04174,M0231,2,12.99
O04175,M0136,3,30.41
O04176,M0375,1,33.23
O04176,M0294,3,14.28
O04177,M0383,3,18.08
O04177,M0174,2,11.6
O04178,M0031,2,33.48
O04178,M0143,3,29.35
O04178,M0001,3,20.34
O04178,M0149,1,15.97
O04179,M0248,2,35.69
O04179,M0392,3,26.48
O04179,M0299,3,34.98
O04179,M0313,3,19.02
O04180,M0200,3,23.77
O04180,M0040,1,19.81
O04181,M0050,1,18.44
O04182,M0094,3,29.55
O04183,M0075,2,32.15
O04183,M0235,3,18.4
O04184,M0380,3,37.1
O04184,M0054,2,20.53
O04184,M0350,1,23.53
O04185,M0330,1,35.92
O04186,M0124,1,37.53
O04186,M0052,1,19.32
O04187,M0308,2,21.17
O04187,M0320,3,8.22
O04187,M0302,1,22.97
O04188,M0274,3,19.46
O04189,M0328,2,12.52
O04190,M0059,2,10.89
O04190,M0341,2,32.37
O04190,M0207,1,37.36
O04190,M0264,3,38.28
O04191,M0121,3,6.69
O04191,M0285,3,16.13
O04192,M0036,2,9.09
O04192,M0168,3,26.03
O04192,M0311,1,32.33
O04193,M0059,3,10.89
O04193,M0194,3,29.56
O04194,M0357,2,25.15
O04194,M0344,1,24.8
O04195,M0095,2,13.74
O04195,M0266,1,34.72
O04195,M0225,2,20.93
O04195,M0332,1,13.6
O04196,M0079,3,27.15
O04196,M0139,3,5.04
O04196,M0007,1,10.75
O04196,M0324,1,25.09
O04197,M0167,2,7.95
O04198,M0080,3,26.57
O04198,M0205,1,38.37
O04198,M0190,3,7.12
O04199,M0152,1,35.61
O04199,M0201,3,25.53
O04199,M0390,1,29.75
O04200,M0234,1,6.61
O04200,M0241,1,37.05
O04201,M0333,2,22.46
O04202,M0195,2,27.42
O04202,M0358,1,18.59
O04203,M0349,1,7.05
O04203,M0021,2,8.56
O04204,M0174,3,11.6
O04204,M0111,1,28.25
O04205,M0293,1,20.82
O04205,M0264,3,38.28
O04206,M0330,1,35.92
O04206,M0265,3,31.56
O04207,M0145,3,19.78
O04207,M0379,2,10.17
O04207,M0097,2,31.65
O04207,M0166,3,13.67
O04208,M0140,2,7.73
O04208,M0054,2,20.53
O04208,M0055,3,7.89
O04208,M0304,1,39.67
O04209,M0121,3,6.69
O04209,M0247,1,38.39
O04209,M0299,1,34.98
O04209,M0345,3,18.59
O04210,M0366,2,9.97
O04210,M0172,2,35.65
O04210,M0056,2,32.86
O04210,M0347,2,12.67
O04211,M0291,1,9.23
O04211,M0147,3,18.41
O04211,M0190,3,7.12
O04211,M0145,3,19.78
O04212,M0357,2,25.15
O04212,M0387,2,30.63
O04212,M0277,2,22.69
O04213,M0206,1,7.03
O04213,M0031,1,33.48
O04214,M0125,3,20.45
O04214,M0212,1,29.78
O04215,M0259,3,32.86
O04215,M0400,1,38.78
O04215,M0168,3,26.03
O04215,M0050,1,18.44
O04216,M0072,2,20.74
O04216,M0026,2,38.81
O04217,M0312,2,9.58
O04217,M0047,3,6.88
O04218,M0272,3,6.54
O04218,M0290,1,21.31
O04219,M0013,1,27.42
O04220,M0242,2,14.49
O04220,M0012,2,27.04
O04220,M0177,1,38.41
O04220,M0097,3,31.65
O04221,M0218,2,32.34
O04221,M0119,2,21.99
O04221,M0053,3,19.55
O04221,M0278,3,33.7
O04222,M0321,2,34.03
O04222,M0212,1,29.78
O04223,M0286,1,13.18
O04223,M0206,1,7.03
O04223,M0379,3,10.17
O04223,M0225,2,20.93
O04224,M0127,2,12.08
O04224,M0090,3,9.75
O04224,M0176,1,32.43
O04225,M0283,1,33.03
O04226,M0042,1,37.17
O04226,M0189,1,12.55
O04226,M0209,3,6.93
O04227,M0396,2,15.31
O04227,M0145,3,19.78
O04227,M0270,2,39.04
O04227,M0236,2,11.26
O04228,M0347,2,12.67
O04228,M0065,1,23.97
O04228,M0346,1,5.91
O04229,M0254,1,30.89
O04229,M0025,3,35.19
O04230,M0320,3,8.22
O04230,M0292,2,38.76
O04230,M0252,1,17.91
O04231,M0266,1,34.72
O04231,M0183,3,18.54
O04232,M0295,2,8.16
O04232,M0219,2,30.65
O04232,M0144,1,9.22
O04233,M0098,2,18.74
O04234,M0160,2,20.48
O04234,M0073,3,35.18
O04235,M0301,2,38.89
O04235,M0356,1,6.96
O04235,M0260,1,5.22
O04236,M0030,2,21.03
O04236,M0123,2,21.09
O04237,M0066,1,6.46
O04237,M0218,3,32.34
O04237,M0096,3,16.27
O04237,M0294,1,14.28
O04238,M0369,3,23.97
O04239,M0137,2,13.2
O04239,M0067,3,20.45
O04239,M0229,1,8.6
O04239,M0292,1,38.76
O04240,M0229,3,8.6
O04240,M0280,2,20.22
O04240,M0278,1,33.7
O04241,M0043,1,40.0
O04241,M0355,1,32.69
O04242,M0097,3,31.65
O04243,M0395,1,15.74
O04244,M0292,1,38.76
O04245,M0037,2,29.27
O04245,M0074,1,20.37
O04245,M0382,1,35.12
O04246,M0006,3,8.83
O04246,M0198,3,22.9
O04246,M0108,3,35.41
O04247,M0376,2,30.09
O04248,M0182,1,37.69
O04248,M0329,1,14.62
O04248,M0356,3,6.96
O04248,M0250,3,15.87
O04249,M0223,3,14.2
O04249,M0299,3,34.98
O04249,M0191,2,18.93
O04250,M0265,1,31.56
O04251,M0305,2,38.32
O04251,M0148,2,33.21
O04252,M0343,2,21.96
O04252,M0117,3,16.82
O04252,M0214,2,38.36
O04253,M0292,2,38.76
O04253,M0208,3,20.87
O04253,M0302,3,22.97
O04253,M0222,1,14.52
O04254,M0086,2,15.24
O04254,M0056,1,32.86
O04255,M0321,3,34.03
